2026-02-25 19:07:12,644 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 19:07:12,644 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 19:07:12,644 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 19:07:12,644 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 19:07:12,646 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 19:07:12,646 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 19:07:12,648 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 19:07:12,648 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 19:07:12,650 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 19:07:12,650 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 19:07:12,657 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 19:13:41,363 | INFO | load | LOAD: Connecting to SQLite database: C:\Users\ADMIN\AppData\Local\Temp\pytest-of-ADMIN\pytest-1\test_load_creates_database0\test.db
2026-02-25 19:13:41,370 | INFO | load | LOAD: Dropped existing tables
2026-02-25 19:13:41,377 | INFO | load | LOAD: Created dim_stations table
2026-02-25 19:13:41,380 | INFO | load | LOAD: Created dim_measures table
2026-02-25 19:13:41,382 | INFO | load | LOAD: Created fact_readings table
2026-02-25 19:13:41,387 | INFO | load | LOAD: Loaded 1 rows into dim_stations
2026-02-25 19:13:41,390 | INFO | load | LOAD: Loaded 1 rows into dim_measures
2026-02-25 19:13:41,394 | INFO | load | LOAD: Loaded 1 rows into fact_readings
2026-02-25 19:13:41,395 | INFO | load | LOAD: Successfully loaded all tables to SQLite
2026-02-25 20:38:22,081 | INFO | __main__ | Starting ETL pipeline...
2026-02-25 20:38:22,097 | INFO | extract | EXTRACT: Checking API availability...
2026-02-25 20:38:22,244 | INFO | extract | EXTRACT: API is reachable - proceeding with extraction
2026-02-25 20:38:22,384 | INFO | extract | EXTRACT: Connected to API
2026-02-25 20:38:22,384 | INFO | extract | EXTRACT: Found: DISSOLVED OXYGEN | ID: E64999A-do-i-subdaily-mgL | Unit: mg/L
2026-02-25 20:38:22,384 | INFO | extract | EXTRACT: Found: CONDUCTIVITY | ID: E64999A-cond-i-subdaily-uS | Unit: µS/cm
2026-02-25 20:38:22,384 | INFO | extract | EXTRACT: Found: DISSOLVED OXYGEN | ID: E64999A-do-i-subdaily-pct | Unit: %
2026-02-25 20:38:22,384 | INFO | extract | EXTRACT: Discovered 3 measures
2026-02-25 20:38:22,384 | INFO | transform | TRANSFORM: Total measures found: 3
